segment_id,audio_duration,num_inferences,num_gt_events,num_detected,seg_precision,seg_recall,seg_f1,seg_accuracy,seg_balanced_accuracy,seg_error_rate,seg_deletion_rate,seg_insertion_rate,evt_precision,evt_recall,evt_f1,evt_error_rate,evt_deletion_rate,evt_insertion_rate,throughput,cpu_mean,ram_mean_mb,model,siren_class,snr_avg,snr_min,snr_max
phaser_electronic_triangle_12_5.212_40.000_i0,40.0,130,1,13,1.0,0.1929824561403508,0.3235294117647059,0.2923076923076923,0.5964912280701754,0.8070175438596491,0.8070175438596491,0.0,0.0,0.0,0.0,13.999999999999996,0.9999999999999998,12.999999999999996,0.980359205884427,35.23636363636364,1409.2860488329238,EPANNs finetuned AS-EV v2,phaser,-12.073820860112356,-80.76394068349556,13.140610649947774
phaser_electronic_triangle_18_4.906_34.148_i0,40.0,130,1,4,1.0,0.0520833333333333,0.099009900990099,0.1801801801801801,0.5260416666666666,0.9479166666666666,0.9479166666666666,0.0,0.0,0.0,0.0,4.999999999999999,0.9999999999999998,3.999999999999999,0.98036990878541,35.53046683046683,1409.1986044993855,EPANNs finetuned AS-EV v2,phaser,-42.24012791376854,-91.84138623482932,-32.56681118737761
hi-lo_electronic_sawtooth_02_3.918_40.000_i0,40.0,130,1,5,1.0,0.0423728813559322,0.0813008130081301,0.1307692307692307,0.521186440677966,0.9576271186440678,0.9576271186440678,0.0,0.0,0.0,0.0,5.999999999999999,0.9999999999999998,4.999999999999999,0.9803670572072142,35.3560196560197,1411.0760902948402,EPANNs finetuned AS-EV v2,hi-lo,-43.25573516052954,-83.9539463176803,-22.153581841472093
phaser_electronic_trapezoid_09_9.759_40.000_i0,40.0,130,1,6,1.0,0.0808080808080808,0.1495327102803738,0.3,0.5404040404040404,0.9191919191919192,0.9191919191919192,0.0,0.0,0.0,0.0,6.999999999999999,0.9999999999999998,5.999999999999999,0.9803630982035182,35.38525798525798,1409.1122638974202,EPANNs finetuned AS-EV v2,phaser,-34.46102736433962,-80.65854527134474,-25.2473298587614
two-tone_pneumatic_trapezoid_12_6.528_37.736_i0,40.0,130,1,2,1.0,0.0297029702970297,0.0576923076923076,0.1967213114754098,0.5148514851485149,0.9702970297029704,0.9702970297029704,0.0,0.0,0.0,0.0,2.999999999999999,0.9999999999999998,2.0,0.980366193690294,35.310073710073695,1411.0759751228502,EPANNs finetuned AS-EV v2,two-tone,-40.035130654962444,-87.14436329703851,-29.767628002391433
rumbler_electronic_trapezoid_11_3.774_40.000_i0,40.0,130,1,4,0.8571428571428571,0.0508474576271186,0.096,0.1307692307692307,0.4837570621468926,0.9576271186440678,0.9491525423728814,0.0084745762711864,0.0,0.0,0.0,4.999999999999999,0.9999999999999998,3.999999999999999,0.9803667942694306,35.43046683046682,1411.5859087070023,EPANNs finetuned AS-EV v2,rumbler,-19.152244662087394,-72.87860967432059,0.2927992416008833
piercer_electronic_triangle_04_9.296_40.000_i0,40.0,130,1,5,0.625,0.0495049504950495,0.091743119266055,0.2384615384615384,0.4730283373164903,0.9801980198019802,0.9504950495049505,0.0297029702970297,0.0,0.0,0.0,5.999999999999999,0.9999999999999998,4.999999999999999,0.9803601260705228,35.40884520884521,1413.108232877764,EPANNs finetuned AS-EV v2,piercer,-37.3783840439579,-91.67226664711116,-20.33026152583941
wail_mechanical_triangle_10_3.472_33.065_i0,40.0,130,1,12,1.0,0.6458333333333334,0.7848101265822784,0.6822429906542056,0.8229166666666667,0.3541666666666667,0.3541666666666667,0.0,0.0,0.0,0.0,12.999999999999998,0.9999999999999998,11.999999999999998,0.9803716330708748,35.336855036855034,1415.8205140509829,EPANNs finetuned AS-EV v2,wail,-11.214136375036302,-75.49980065814049,3.6757176652526677
phaser_electronic_sine_17_8.493_40.000_i0,40.0,130,1,2,1.0,0.9514563106796116,0.9751243781094528,0.9615384615384616,0.9757281553398058,0.0485436893203883,0.0485436893203883,0.0,0.0,0.0,0.0,2.999999999999999,0.9999999999999998,2.0,0.9803622352215434,35.210073710073715,1416.0151931050368,EPANNs finetuned AS-EV v2,phaser,-5.556728317489968,-82.74019829047066,10.580127286790495
rumbler_electronic_sawtooth_19_8.744_40.000_i0,40.0,130,1,0,,0.0,,0.2153846153846154,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9803619393689323,35.384520884520896,1414.1490325552825,EPANNs finetuned AS-EV v2,rumbler,-43.85108364615216,-84.96631932154386,-21.321778673272927
yelp_electronic_square_13_9.548_34.629_i0,40.0,130,1,2,1.0,0.8658536585365854,0.9281045751633988,0.9017857142857144,0.9329268292682926,0.1341463414634146,0.1341463414634146,0.0,0.0,0.0,0.0,2.999999999999999,0.9999999999999998,2.0,0.9803646069111144,35.336363636363615,1415.88558622543,EPANNs finetuned AS-EV v2,yelp,-2.2335201574740386,-73.76712864664148,32.927574560933856
wail_mechanical_trapezoid_14_9.407_35.932_i0,40.0,130,1,1,1.0,0.0232558139534883,0.0454545454545454,0.2758620689655172,0.5116279069767442,0.9767441860465116,0.9767441860465116,0.0,0.0,0.0,0.0,2.0,0.9999999999999998,0.9999999999999998,0.9803574904607588,35.40859950859952,1417.9503800675675,EPANNs finetuned AS-EV v2,wail,-30.987053490220838,-75.66218342531478,-12.805699885281598
wail_electronic_square_05_3.280_40.000_i0,40.0,130,1,8,1.0,0.0916666666666666,0.1679389312977099,0.1615384615384615,0.5458333333333333,0.9083333333333332,0.9083333333333332,0.0,0.0,0.0,0.0,8.999999999999998,0.9999999999999998,7.999999999999998,0.9803608365452302,35.28746928746927,1414.4475583538083,EPANNs finetuned AS-EV v2,wail,-39.12579832279843,-91.16748933152266,-19.68133459439168
phaser_electronic_triangle_15_3.420_28.727_i0,40.0,130,1,5,1.0,0.8902439024390244,0.9419354838709678,0.9032258064516128,0.945121951219512,0.1097560975609756,0.1097560975609756,0.0,0.0,0.0,0.0,5.999999999999999,0.9999999999999998,4.999999999999999,0.9803559722360414,35.33562653562652,1418.3807777948402,EPANNs finetuned AS-EV v2,phaser,5.508301579486938,-78.1429752816646,39.684516094215525
two-tone_pneumatic_triangle_19_6.775_25.414_i0,40.0,130,1,13,0.975,0.639344262295082,0.7722772277227722,0.7870370370370371,0.8090338332752005,0.3770491803278689,0.360655737704918,0.0163934426229508,0.0,0.0,0.0,13.999999999999996,0.9999999999999998,12.999999999999996,0.9803605079181028,35.38599508599508,1416.41683622543,EPANNs finetuned AS-EV v2,two-tone,-4.02536408632206,-76.61207223304521,12.8279316948218
wail_electronic_triangle_09_9.878_40.000_i0,40.0,130,1,2,0.9894736842105264,0.9494949494949496,0.9690721649484536,0.953846153846154,0.9586184424894102,0.0606060606060606,0.0505050505050505,0.0101010101010101,0.0,0.0,0.0,2.999999999999999,0.9999999999999998,2.0,0.980365336950452,35.286732186732195,1418.3807777948402,EPANNs finetuned AS-EV v2,wail,-1.342785085642327,-72.9007903506337,12.847511357431916
yelp_electronic_sine_15_7.129_29.452_i0,40.0,130,1,7,0.8596491228070176,0.6621621621621622,0.7480916030534351,0.7053571428571429,0.7258179231863442,0.4459459459459459,0.3378378378378378,0.1081081081081081,0.0,0.0,0.0,7.999999999999998,0.9999999999999998,6.999999999999998,0.980361842224392,35.38697788697788,1416.4169513974202,EPANNs finetuned AS-EV v2,yelp,-17.118049562151832,-92.31042584304276,7.665229623951593
two-tone_pneumatic_sawtooth_01_7.649_40.000_i0,40.0,130,1,14,0.8181818181818182,0.2547169811320754,0.3884892086330935,0.3461538461538461,0.5023584905660378,0.8018867924528301,0.7452830188679245,0.0566037735849056,0.0,0.0,0.0,14.999999999999996,0.9999999999999998,13.999999999999996,0.9803624781911672,35.41031941031941,1416.4169513974202,EPANNs finetuned AS-EV v2,two-tone,-12.76615439237891,-81.98804391050218,-2.062194169262098
two-tone_pneumatic_trapezoid_05_6.532_40.000_i0,40.0,130,1,9,1.0,0.6238532110091743,0.768361581920904,0.6846153846153846,0.8119266055045872,0.3761467889908257,0.3761467889908257,0.0,0.0,0.0,0.0,9.999999999999998,0.9999999999999998,8.999999999999998,0.9803595249471124,35.4058968058968,1416.41683622543,EPANNs finetuned AS-EV v2,two-tone,-15.229557642519799,-67.15711587639507,3.842405565347922
rumbler_electronic_sine_18_4.126_40.000_i0,40.0,130,1,4,1.0,0.0427350427350427,0.081967213114754,0.1384615384615384,0.5213675213675214,0.9572649572649572,0.9572649572649572,0.0,0.0,0.0,0.0,4.999999999999999,0.9999999999999998,3.999999999999999,0.9803628196734574,35.58083538083537,1418.3807777948402,EPANNs finetuned AS-EV v2,rumbler,-23.812126288403253,-78.95168903999148,18.959394007111
phaser_electronic_square_13_9.467_33.464_i0,40.0,130,1,13,0.7948717948717948,0.3974358974358974,0.5299145299145299,0.4907407407407407,0.5653846153846154,0.7051282051282051,0.6025641025641025,0.1025641025641025,0.0,0.0,0.0,13.999999999999996,0.9999999999999998,12.999999999999996,0.9803547637051464,35.36265356265357,1416.41683622543,EPANNs finetuned AS-EV v2,phaser,-22.27904643295241,-68.32182284591136,44.21265715722514
hi-lo_electronic_triangle_10_3.169_40.000_i0,40.0,130,1,7,1.0,0.075,0.1395348837209302,0.1461538461538461,0.5375,0.925,0.925,0.0,0.0,0.0,0.0,7.999999999999998,0.9999999999999998,6.999999999999998,0.980365053541476,35.40687960687961,1418.3806626228502,EPANNs finetuned AS-EV v2,hi-lo,-23.42957941922406,-79.63441248271803,-8.102459791503334
